index,time_s,wavelength_nm,A_main_real,A_main_imag,A_aux_real,A_aux_imag,main_spectrum_db,aux_spectrum_db,param_wl_center_nm,param_FSR_main,param_FSR_aux,param_coupling_ring_bus,param_coupling_ring_ring,param_coupling_ring_drop,param_gamma,param_alpha_int_main,param_alpha_int_aux,param_beta_2,param_intensity_in,param_detuning_main,param_detuning_aux,param_detuning_step,param_nrt,param_n_per_step,param_n_small_time
119,-1.3356164e-12,1388.3893,-2.2672424,1.1961447,-0.9715409,0.67102665,-25.477459233401547,-50.521115267579816,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
120,-1.3258317e-12,1387.1069,-1.9078625,1.2489178,-1.1222091,0.5624507,-25.138284851792022,-42.77823782964815,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
121,-1.316047e-12,1385.8271,-1.4399376,1.391241,-1.171954,0.44206718,-25.35215244550409,-48.3787292175991,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
122,-1.3062623e-12,1384.5494,-1.0505017,1.6595403,-1.2200035,0.36781403,-25.768555774660328,-47.7115747095596,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
123,-1.2964776e-12,1383.2743,-0.9280135,1.9004811,-1.3022258,0.32101855,-25.832235529087562,-52.38749451210106,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
124,-1.2866926e-12,1382.0016,-1.0808355,1.924399,-1.3493814,0.25621107,-26.620858395429252,-48.149636301199706,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
125,-1.2769079e-12,1380.731,-1.3383828,1.7267816,-1.2801838,0.18532237,-29.161371165727218,-54.60174900206796,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
126,-1.2671232e-12,1379.4628,-1.5887005,1.4947444,-1.1023501,0.17749253,-31.74356237863742,-55.92784334570881,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
127,-1.2573385e-12,1378.197,-1.8822176,1.3789861,-0.8994904,0.25673208,-35.12755421268868,-52.425545753058884,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
128,-1.2475538e-12,1376.9333,-2.2893019,1.3248156,-0.7457511,0.36858034,-38.37330186720233,-55.36896219979424,1560.0,200000000000.0,206000000000.0,0.0124,0.024,0.00783,1.229,8.643,4.321,4e-26,0.3,0.0864,0.3783,0.0001,1000,5,512
